company_id,employee_count,follower_count
55052947,7,309
70890728,15,1140
644472,70,2064
2681277,3773,272892
115136,2206,41527
3778671,208,11583
2294627,120,15530
5050817,1072,57968
19120554,5,619
89567861,3,105
8807,6166,56932
903710,8286,18873
96900899,0,11
2633,61699,2099502
68880290,24,426
17920961,1104,5818
88929071,6,7114
1482,30936,1314123
37008737,72,1805
80634636,8,246
3318399,100,1032
9259,1092,25939
1552540,3057,42404
20232,474,17540
163729,11728,44040
1784305,649,128455
1265257,73,185245
40170,68,35475
1660010,3156,21358
3469,28040,530835
43207,645,7142
3743,17861,239077
124122,1001,4856
8390,12022,65303
1257837,1207,72897
2581131,6,11080
1891444,86,9858
304421,1461,5562
7799176,159,17900
2049094,85,22035
74853,586,21013
6575960,20,72751
324276,3516,17594
89684460,16,2277
513036,3348,93441
2638584,132,2217
28810098,16,1988
30324,1421,273254
10942374,50,1442
14657,2208,14278
11506900,665,29341
166671,16452,368138
7428,6902,76456
801580,63,4509
103486,170,26642
54799,34,33190
418440,1056,15910
66935,2007,64458
124802,2772,43933
1036254,29,60648
83526782,25,115
16118,3856,27196
35891828,55,13792
74161427,8,126
100235946,0,14
162416,773,56145
1504,3727,45727
2479880,10,72
11019,1801,39334
7788794,1681,75296
3830959,3,8277
164434,334,23065
435219,69,2438
5178974,43,6432
25552,1064,17914
3350753,171,11530
922640,868,7888
816965,317,2883
1909471,209,2484
163547,10523,176475
45091,1036,15396
52638,62,34010
3594609,3,46
19114904,57,3622
46648,501,398800
1013110,931,6382
157312,8871,338470
37441,2784,41482
31540,5131,47837
3489028,58,21436
95723064,6,31
91359962,772,48245
927967,3007,97297
3498,44222,188637
66766209,255,12950
725097,3811,8070
29952,126,3829
840919,752,7916
33439815,12,102
2188361,11,112
165944,42559,506865
79030151,1635,16800
3710352,2276,39390
16197676,33,2597
6423011,19,209
10083903,141,496
60967,402,22179
1353,577918,13568157
35074,1658,43816
42793,402,11146
2380,62753,798986
20969,1231,37858
384331,875,3500
4358460,161,3595
23004,1772,24950
1041095,6806,92071
9103,12029,71904
104216,81,1628
2684737,1082,148097
1808,88896,663879
82279462,531,4116
80404392,80,3900
35520100,1879,14683
413275,49,29122
2564995,571,11680
1332279,28,1517
9185109,6,6073
120393,1474,22711
9211157,29,2058
49238,1164,2771
153617,698,74479
16775,478,40521
25752,1726,481858
32788,2357,27400
21051,726,16269
1337177,3553,112657
12309,2035,64203
63316,290,8488
23379,4381,20082
16163783,1546,15595
11174522,11505,274872
1594436,376,3820
64984680,7,1247
15085,4426,58945
383161,3340,21389
691635,23,5000
14622943,358,39443
41305,412,2570
33231183,23,22683
253518,386,15727
9478513,548,4436
12518,2256,46497
7099,6010,117040
165447,5776,77534
77869403,31,10871
73778546,23,2752
61252,239,57568
309694,30506,2528668
461978,155,5686
97402272,333,4259
11448,189500,4047830
57947,450,2972
29023961,1104,38433
15656,66966,1786101
162912,13758,242803
18179902,163,15118
11788646,609,6500
787339,3184,29894
2882,8731,80361
2183279,10,440
2263834,2926,193230
437636,1902,23871
260295,288,161060
165109,31446,707356
79599824,218,1044
27490,947,57482
54944279,3,2
162715,11226,286243
24211,412,159957
19003185,103,7918
1297000,277,39836
3806620,2763,181042
3590880,75,154
1005782,173,8006
20369,8431,616507
586336,348,48978
403839,140,2355
4728,10493,285060
37900,825,12767
139626,74,2266
9201883,149,63838
7158,5370,67552
7171,2105,56336
26574100,39,12205
10862921,1312,27854
28788105,1297,60192
77688,2207,29542
64550438,86,25845
75078786,29,59154
1689845,45,18759
88894590,5,230
32924,15675,141278
67334792,18,1217
90453774,4,471
72298250,2,11
11963,7152,168129
9662527,395,6647
265314,1666,119064
15633,10064,386712
281590,8703,149166
1393718,29,30420
34341,695,6158
416515,216,40098
163883,31207,1382715
73693,396,1592
2224666,371,2985
16322,1282,29645
35663347,3,204
674541,802,16014
3508668,224,37784
2514931,173,1573
70538666,9,2469
2340,30870,262289
21232722,165,4437
56863037,25,47
3548324,70,6585
33296202,767,3718
18588,4058,23769
33255257,715,18348
82282941,2,223
14363,11889,48649
1906,3171,66968
3216326,372,5092
165602,2661,389281
14792831,295,4140
2895,14821,120510
2780388,1162,30699
466640,74,7241
5553,26924,579556
109288,224,13043
74718032,684,6947
10689366,69,3629
17246,173,83052
577776,337,5643
7614,5092,92155
35769,1108,26683
96019064,0,268
18816115,65,3402
18527534,16,10188
64250,1135,28762
35499730,13,1222
3175,13790,274753
81484454,102,12848
68941,2308,50257
61870883,11,26
734498,1312,27013
2483649,10,437
1260561,718,26136
741525,49,328
9383317,251,24661
2488697,147,1416
375185,267,18629
658814,2232,250453
164798,26104,106575
9993,4435,154220
1016,54640,2065359
21219,1860,37426
19020342,9,1997
2525169,1933,194442
13644,2109,39023
162356,2287,186314
3333125,1,17
4827017,124443,2403303
5242205,113,9273
52188817,132,1973
74722843,115,14572
3998,34249,1403935
11984,75471,196133
5926,9804,194479
3231829,738,94198
1403,35961,613959
403861,155,7264
1224994,9,169
71070,48,48019
14034738,6391,15741
11695103,71,2201
10353616,1872,3190
2279564,56,700
1946139,3262,9932
25066650,3,105
18860645,61,4612
10653459,1023,37769
726206,972,10457
1598065,193,2727
121300,37,7929
82202169,6,309
303109,300,21556
1947216,64,1652
9373027,231,12845
63438119,7,277
6130211,4,8
2857644,22769,240693
11062162,1216,153901
78410367,4,19
88049822,14,1868
18023460,504,172074
30391,87,12217
165978,3476,85380
33636,2813,114250
2517270,93,410
683924,30,1629
33303021,1864,66933
306479,74,16556
59317,423,3010
3802473,179,5680
2168076,659,4097
1494,13601,375718
51605520,1,28
17099,1140,21248
3525398,1096,17994
50227,1722,84026
2912258,4081,191029
19022,7709,420519
1068426,1429,15748
2837787,1384,144416
2312083,25277,1170407
96580375,4,5
52847070,31,79
1121966,800,30307
2651,10826,67473
740786,520,3423
68276626,9,724
100763188,1,421
18354511,16,1119
10674187,16,8549
3478172,242,3239
66308413,13,44
6213,3797,63643
17918372,50,6211
1134139,609,3016
7003,6971,256188
166921,9295,140344
35897,1100,20458
3584174,264,3565
1391537,554,15064
98117573,1,52
1016,54639,2065363
68858651,14,947
22840,999,10091
29322289,139,22883
5316737,655,15760
3056912,924,35986
37809704,633,3338
20513,747,22780
1221311,23,612
10427,1131,53092
2271,130497,2576727
81415569,294,13099
617793,137,3234
75530431,440,6578
29916,389,3873
2461574,166,8621
12986319,3,1553
30291,6191,129562
164414,29602,87504
29316587,20,4385
80812457,8,2472
98517527,4,38
3205573,51864,914173
10917983,11,967
3327,298,5292
1687254,4905,63450
427556,78,1710
73799,1307,31827
8561,2672,159678
3363784,24,306
18729426,6,255
18106262,233,27373
2193,3843,55315
18332125,14,506
80007717,3,344
293703,819,27248
8914,2765,45731
10701579,15,31
33248183,49,568
19976,2852,90156
157340,13292,230469
5034592,752,3745
1464,7984,108151
12538,6002,208618
2437570,206,83949
1474,13498,127287
2440292,33,32062
166364,2097,238552
470631,351,7305
5482,36303,1196826
90981799,3,146
49649,1114,9455
6913,30684,109943
115604,916,5449
18768213,16,1078
2238,75364,3060289
52132271,7,28
76180000,1,8
29331,6696,28158
2997,8738,232051
33285373,20,4006
96284458,22,464
1556615,33,18634
2830763,2360,243915
28498,9587,37501
437225,1260,51651
1584246,128,354
1539342,194,692
410150,57,3127
28154,846,118003
81898194,13,1425
4556,25367,716813
13179119,762,13631
1297738,99,5644
674096,341,3874
59381,139,4208
35451544,202,11623
3969108,16,723
79096111,25,265
368844,812,15336
145050,553,44954
10527806,4481,43038
764662,106,547
10122698,589,20438
29012947,10123,1429429
33292952,112,4020
1188909,811,10815
5050,12766,332608
582024,1058,31436
6798963,9,27
2943678,3040,52949
29231,3362,15824
142755,1966,40976
13664753,7242,40441
10043307,280,24512
13626,6844,57239
1469134,1437,14590
91107638,29,82
83008343,35,3949
12649330,109,449
953285,105,7124
15637,2972,119172
1329750,143,3700
71537440,4,114
2017,43778,1336052
76207534,1,1990
166486,14970,100508
86804955,2,2402
34730632,5,37
1128772,369,27740
166331,25113,359321
1224492,1380,4565
95755323,1,12
75557347,7,2409
14811339,183,794
109336,198,5234
536414,47,5446
67182516,232,3591
214189,438,66240
56223904,16,68
7684,20835,252203
18758057,45,258
100744605,0,131
33283520,8,2588
6855577,283,5679
1252704,152,9810
10478788,445,2175
1483,130395,4092330
848248,5701,30635
42166,1641,8394
3032,17465,151108
92578425,1,831
17908853,8,719
2362543,66,4075
1783762,211,16386
521134,2010,136893
2412517,10,40103
52950123,186,1456
3477522,7654,545209
45918,904,469509
107434,1973,41837
11092,5330,41643
10341654,1287,13571
3121308,19,727
6412045,59,3082
349579,300,1895
82302944,3632,10061
2019,13042,270171
17603,4420,27863
2836503,358,54773
23840,5163,149981
82318097,31,560
60605,1110,32697
696534,541,57094
84054714,718,7337
30086,14541,989632
58891,24,6084
10093812,218,3005
2748038,30,180
3559595,1508,151294
784652,16750,762021
945354,730,4118
17875530,15,7571
27183464,29,571
25030011,8534,86666
19137979,16,1063
5085,7959,331316
5013850,568,164153
2906528,266,10127
64259963,10101,129357
18495964,259,4965
68177267,5204,56563
2031597,667,34522
729238,266,34811
27412,1461,22752
10114126,3245,96750
40654265,20,1438
41854,1082,27684
10443336,55,12735
21528485,13948,196056
13309,1634,23691
3495423,5497,25488
10987073,40,636
4668,1633,27862
460139,2274,30769
79893136,102,184
3572530,3398,14758
10384654,144,536
2340010,11,76
60561,170,34709
164123,10446,274283
8455,5889,31927
74975997,19,798
3099084,1195,36810
312490,524,171569
13618662,109,30572
75669608,477,36628
30823,4895,56153
1230,23408,79569
16392,1338,27647
6866,5364,296472
2599129,803,38280
10696333,27,131
935956,3073,125790
79998548,8,1678
439556,34,397
67078233,3,70
28542010,1793,18221
1449,30815,1278835
2382910,125820,9188866
32478,8016,75652
357168,2190,12398
157353,44091,584278
2599646,17,2077
946485,30,3512
18860134,2783,2119528
77723613,1,105
321125,45,22881
98497735,1,176
91161992,688,2403
59348,141,4999
19287,4272,23863
746578,87,3629
6281,10787,221484
6978821,708,332491
10040087,283,93524
6140229,49,3382
165286,5336,67860
134903,18,40
19073,598,8614
9316614,377,7794
2915,4039,12546
6893381,3,16
3991657,441,95515
3011879,200,20826
8239496,8268,165540
286607,64,2982
19340,1552,37096
7601,28422,1039187
3753826,153,1575
5215226,7,31890
86258321,11,21
6645688,1579,27097
165933,1199,9112
166939,2334,58893
8790514,81,1238
3681,33861,874193
14736,19583,86759
11282892,78,5870
164451,8757,28461
164987,5599,169424
1392689,468,3739
10987865,85,26287
647887,196,4097
4647,17709,79632
98819711,0,16
25143,1875,28558
42019,1485,24565
3677,40260,236684
23420,7174,24156
2230,8208,112569
443738,692,21647
10147,4701,15324
42881474,859,62168
2097821,682,37580
128667,32,249
98795204,1,31
106074,507,64253
40902695,97,459
102297,23,691
106188,137,3027
3836931,38,446
9211,15849,61461
86969238,21,624
3552395,3622,66618
12606850,9551,62174
3619383,650,28171
16224954,27,1731
98815,14,9933
2576,26990,467788
26356,2155,15910
1256744,335,5625
27191196,20,4153
111324,203,2261
84326377,469,7380
13212,3472,66107
9310743,102,33140
1021,26591,2318150
3200474,1340,95582
135441,71,93316
46110,1331,33954
18928134,32,2489
8281,5135,222545
14255,976,40098
55544276,8,41
56311,293,3467
5742,10167,191221
34400,148,1938
2857630,618,25943
133479,197,3116
72727461,36,6192
2525696,3,1698
165292,15736,81462
2272001,319,7878
164207,2840,10791
96112191,11,324
41780,2294,46744
3165,20687,464098
12903073,8,12240
4824253,77,1124
64699205,245,8493
35427,1980,13270
68069,989,8865
66928,112,2075
93180,94,63162
1811868,14290,34046
24781118,14,3193
72464819,4,340
24803,126,42799
2881662,6,7807
4399,21499,135151
21273,2663,30217
3037980,781,28127
17452,5421,18643
28612966,1166,10033
2078,22191,1633662
91357855,15,107
27239596,421,12201
12659,8457,70311
10877490,183,2396
73512516,33,100
114256,1068,20013
71312999,19,9397
166767,9632,455436
1033,542914,11172007
2531104,249,118911
493453,832,19962
162610,1737,69761
82456548,39,424
87089640,8631,148507
11662,9496,49442
89149106,1,60
44295,228,80035
2279,46764,654103
3625,42462,773854
1630757,233,25888
307079,597,30226
2208115,87,1811
1253671,1340,166523
82095,1752,49273
151325,170,3704
19455,165,77562
9203219,1172,63248
13151,7203,359636
3074911,321,16929
9505,6590,58302
1387626,1858,45593
3059344,173,2390
60193042,10,155
11469759,15,254
10056054,1108,24294
6326422,343,5378
4780247,62,605
46305,48,104667
6821,14993,170861
7410,7965,251077
80196681,16,4541
121711,2183,17067
239879,7912,51534
10464447,71,3805
411679,74,3850
20911,2188,15890
59034,52,3223
92634982,2259,146668
101174062,0,1
5559227,853,3253
7065,13619,69599
67029,350,3654
71898766,8,87
5848,10142,113350
14984,6707,71737
64510,323,12567
77304513,11,152
6407994,310,51755
12332,861,15119
10847180,719,34571
18026361,3,961
1505,44251,872024
23673,4532,47104
617961,1336,86334
6419,26230,458378
98056577,6,373
100746448,127,1772
57322,319,19216
82474904,12,795
540022,173,2380
164705,1398,49401
2822187,17,13331
21041,1743,70193
1235,198449,2034575
2642977,9,6133
5345313,391,251734
147115,61,2233
884316,24282,440048
444038,67,6948
23590,984,12034
11152,11497,147914
215953,7542,68333
14580505,552,13247
81480274,402,14998
16874,469,10345
9730331,34,196
22657,640,4633
18011725,13,709
995588,1090,10317
101069729,0,2
7425,4886,41701
10660750,739,26627
10515052,244,3203
8731,3677,24384
9383058,1315,2204
66105,1073,9290
28629,3719,7027
18889720,160,2225
70937,84,2314
13993483,391,22921
1553321,364,8357
82195160,5,106
69022433,14,679
537246,124,66212
3024029,294,16950
1286149,163,28599
145522,1177,8592
995033,15,2202
1344,128388,2580364
51597089,60,15443
3671,16071,187490
1124924,527,13825
3175451,721,49722
74306759,17,1351
2247,65981,1296296
1286891,706,78043
1373,52453,956118
3562922,2,71
64711438,120,1917
23793,2319,42769
27304,411,12509
476248,869,15608
254995,4487,19514
8621,6959,46717
855749,414,7221
11695727,49396,750866
217145,3033,63813
23858,3940,62405
21544,1109,8885
2186924,57,2123
355850,142,2275
3205573,51865,914202
4010009,1310,3275
10976,3107,134616
1252,20344,1108778
88260571,10,12
165303,3413,56878
5243742,16,544
97442823,0,496
10515,1401,11666
78395616,18,1526
11186692,87,3882
207624,433,42552
99816187,2,131
3056209,117,19605
6104,21986,168859
2561313,511,72479
34424,295,20163
68016691,4,62
85668537,21,1606
11727,11668,429445
163161,4900,32645
1947290,106,20272
74985,387,117536
2480405,422,9838
157353,44092,584286
9401140,2715,19795
24599526,627,7291
97200504,1,347
514718,162,9132
869128,222,99822
4505,8461,283243
55956,214,107531
391473,6951,164568
3523887,623,47749
746486,13,13459
271032,100,1495
11541,11833,432487
2746223,99,218653
3863,19584,184396
708782,69,36637
164664,27208,313311
35537184,22,932
30156345,3,869
18357252,4,244
5674,5560,29389
81946562,4,323
14317,4611,58558
82788746,7,46
15656,66962,1786166
34471973,4,25
64865352,283,14714
67887261,51,13100
115874,423,8154
84449,29,8049
82291171,14,42
22191,1058,13098
438278,533,9128
92639988,5,5
19107,4245,21065
1312124,263,1430
97412927,3,20
2302874,561,7673
7813,890,14730
15484089,484,1439
1406,74856,3615104
2604751,94,2330
265294,3393,35880
79560,4152,25604
24822,387,30156
35460560,65,3788
5461,10282,147628
39472,1083,5415
48738,667,6049
89997375,12,521
5292867,204,1806
12902,12771,237489
3645005,212,1676
201351,11139,619795
11057,9070,330935
79450721,32,357
3617422,74692,792694
84021,343,9823
35601183,838,45278
2118349,535,3859
14376,2057,58313
47905,5318,60121
971132,33,803
1697450,47,614
15208770,2489,11692
24765,552,6095
51622504,66,763
2756411,641,13422
2855889,14,3112
16199690,1845,94480
2380,62759,799043
38416,266,3000
8019,4016,57995
11761538,37,1455
15550475,468,1614
82422869,27,148
2973559,52,914
484518,23,1186
18436962,49,349
590130,424,25261
17980749,135,3393
77581430,6,115
166056,3072,217283
89902925,11,2120
164126,10647,73392
80078844,12,293
1603,66707,2608577
9817338,18,730
5318777,266,19163
1891806,79,8278
111108,637,2191
13359870,176,7679
22614,7441,242918
24494,3069,20531
2349382,180,43225
809397,6666,63030
3534,71710,1495858
791742,1158,19296
1350660,129,1090
63634,579,6746
63160276,2,25
1657063,1495,54303
82773971,8,1481
13727,5395,105034
33455963,33,4288
46754,344,21904
461894,53,13156
21279,206,39984
3517767,944,103558
19678,1763,60224
5107,13213,275342
162510,4583,85602
7027,6151,168544
95735205,9,118
436009,75,9189
75467665,64,7136
78300615,19,515
82823467,12,129
2250822,108,2489
81938251,7,1909
1951,72320,1291792
4307,10372,91553
19394,317,38241
10153839,2546,87147
18918013,7,250
26894,1304,26179
3738695,1672,105670
18300211,287,59119
1703,57815,542317
76474273,344,3721
5158268,197,708
578782,636,2473
80325,630,26635
1082026,3775,18454
2896658,80,22459
708676,363,56593
68271858,41,193
17882015,261,36009
2660,1269,25023
10818,4346,278363
3825945,11,624
30703,1048,24623
8236,73281,433740
27292,2132,718124
3619059,42,1835
685780,80,46584
9574256,10,248
1279498,1721,17919
79570619,64,4460
6172983,344,5976
18286898,11181,187781
15178613,56,431
3293310,600,63538
23101,4098,40696
5013440,2455,184839
22324,1453,61200
79690398,12,359
31452438,8,216
2786,1841,26707
142026,863,9089
19559,1260,178676
1418841,5357,3614293
12861,3042,38085
41004,3791,30919
19519,513,7535
2739,4449,58911
4035873,1524,14585
1526,17238,565740
26745,4772,41895
11235349,32,1787
10079580,21,94
4565,11826,173245
162755,3191,44318
20563,2453,28130
146075,4128,35216
76719929,120,7506
3863363,14412,31217
3246,6649,105428
12150,951,47612
97199819,1,168
40954,272,11012
3640016,658,85942
7187998,16,5424
22688,20986,1172701
100083835,6,379
276501,231,9573
15798900,459,53179
127100,123,1667
26855,4196,143278
10126494,59,22369
3762,18966,165941
98440972,3,237
72305521,4,71
42691819,3,241
94474,1976,87544
2506549,134,7447
1468,115736,2786615
137399,16,820
80169247,16,2323
2911,91002,171741
131801,231,6394
12957486,993,75624
1487827,103,4935
3262075,63,2288
10666628,84,7887
89850919,4,68
24797090,87,1155
71536,379,8298
166774,4218,26700
6905,19120,52097
848326,457,4185
2986315,10,1129
51680975,39,171
9438,4310,62014
18211624,44,1911
18958333,45,2856
18040365,733,16273
1756,248685,5507342
319937,40,2063
89913762,1333,14798
4030721,794,7707
5078432,285,12698
1647800,468,12774
14028488,1104,20370
1769216,39,601
82341254,18,59
117494,758,4419
22316807,1,474
3316709,90,4038
20421,1327,71661
28647688,362,3503
2547066,56,519
18805,827,39343
2908367,1850,172831
35121,1216,18207
18016269,2916,52991
10278948,4,5616
94666857,0,0
13330960,40,363
2646,404018,3879853
255739,1246,36186
2433416,11343,239506
1357956,660,3173
26283799,2396,18186
1879,14610,745694
55697,93,2007
99501189,2,5
239724,136,2305
1392,85368,517151
2727843,23,643
133340,32,1372
53258410,5,863
19023,1866,40919
1392,85372,517151
20826,1211,61843
596893,637,43865
8152907,301,21778
93942,130,92057
9100,3097,166914
3029,9871,78014
71028032,70,8465
6453825,3002,166668
69989,1027,19574
1878695,585,44045
709717,462,36645
24372,1969,8823
68868739,160,3967
23199,1192,7079
22026,4381,141973
379921,245,4265
98775027,1,2
1214620,6,107
10146731,1467,14620
2415821,89,5165
22076,433,7487
95680483,2,32
5211558,464,1644
101005147,0,144
11418511,863,171357
28974109,12486,145813
279556,2335,17462
8533,5789,83507
96662373,8,96
6250,24011,149449
13744790,25,2092
5307136,3511,41756
46024,1433,70276
256109,43,86575
631792,1089,141301
332596,1623,22923
94138,270,3397
79462541,225,2552
20397,19485,45745
37639,170,34117
97210197,1,9
47025,980,6594
5394,4645,98275
54350022,7,18020
502124,4541,535960
10190,1616,5694
18409581,12,4927
23814,1502,10632
4843130,2,46
74415856,5,15
2742193,310,18691
26685,572,14888
24666,1278,13997
163991,3514,72153
71497532,9030,57400
1908469,134,1223
703025,556,16583
15735,1730,67137
58556,6561,26354
18105269,236,16350
28167088,124,4074
5185,8321,221435
1612,126903,3336232
26945,4483,581732
18641700,52,2193
22295346,198,8919
30267,947,16522
815008,3483,210457
16940,10419,207062
1179661,64,461
1597294,18,181
42747663,84,2253
18009221,16,243
4723171,1889,11324
88737,821,9229
62754486,4,113
352894,553,10242
135736,117,6195
98408178,4,12303
1956169,225,8789
62868181,5,8
1507960,302,41598
3055544,101,2639
23852,1282,23765
162214,7387,165160
27114546,30,4222
3292012,15,265
1075010,1376,8373
31135505,27,110497
899708,4165,41148
33274,448,6793
3269,60180,1554688
1509872,71,1124
4025400,70,219
89536704,12,1881
4711,19593,208615
99386,26,5144
16198261,60,9000
2640631,13,92
2271,130493,2576869
3791350,32,882
106767,54,2179
6411,1839,15037
20859,4091,59304
624581,875,31384
462369,1474,17452
225942,896,8831
135421,245,2198
10001,13834,154007
1745166,194,3255
97893839,1,14
1047203,118,3061
3200228,5028,73650
1068,283744,4471982
10653469,653,65813
284165,158,716
73013724,363,35886
228650,249,158430
25452,2210,139990
2935380,87,72514
3613091,44,1507
3264,37304,192221
132398,192,11915
7934671,72,88094
93528187,2,2
1511,39920,2547108
277579,96836,3173156
6428,10932,324005
3185,70179,4680340
373159,4359,35939
30972,575,7990
79153265,3571,118552
458871,1396,34464
10802048,62,708
2074192,39,241
502982,830,17476
164197,23230,1381639
3309945,70,1867
2460648,295,4158
31991,116,4548
6428660,328,11664
1100944,7968,194058
1123788,480,37775
22244,3809,131888
54311,353,3062
11322,3721,190317
3626,131353,615898
2899,2113,13120
911928,2193,9804
96157938,2397,7931
1630,13065,117977
78055708,44,38174
88921,1135,42845
99479066,1,64
164957,4603,37724
208544,431,24261
79098833,3,14144
10640338,152,9852
1419,55593,641136
75753067,223,8154
534006,1331,25162
406934,310,2834
10214501,53,1024
96945216,11,1303
3626,131351,615898
35094,758,4334
3866,9708,51988
17898513,106,7795
15762,1755,30759
82500012,1,164
74932340,7,30
76439142,331,38867
1750973,4,39
4682,1781,122516
1262,68486,2158208
4099,27261,439305
10147314,12,547
12890,7010,73878
64705969,1,7
213591,51,2059
80648075,1,1624
9499,11404,102455
82812007,5,100
11678,3272,35589
3608,27390,1788121
6579,2016,109228
2957445,737,12893
963739,104,33430
61854,1307,6372
52535088,3,0
12613351,110,1873
90636422,287,2637
56897,115,6464
1696824,321,443
162866,7184,509474
28660,999,25937
27135429,442,7551
46970,654,96444
18249313,859,71463
14084,9323,395391
12177584,33,375
2548094,451,2915
3651186,8,189
908559,10,801
29275,742,6890
3563085,638,18598
311841,2910,31606
16244330,29,450
1677,62631,460126
461332,101,1745
167251,3803,430616
700137,174,5923
42288622,84,1667
9070,10205,112957
82441118,164,7971
40922579,123,925
18169795,56,1822
15216634,925,10755
33279976,6,17007
2214607,1050,16737
45970,1301,30068
77610,96,43498
166837,11253,116182
3043634,194,6061
2913292,272,19181
928708,164,1733
3626155,785,62142
3787591,51,6799
3215566,434,4484
3700354,111,30753
91422329,10,25
77156037,31,206
7318,10192,130484
14528,3671,65692
64890982,1118,105071
42304017,10,2095
2261227,230,48535
1497,29696,1295448
205856,1276,2943
1947586,695,27644
1508,177266,1336119
23554,2348,17246
56805461,88,26
18374293,434,8447
32131844,42,954
16177047,727,11346
37423105,59,1719
11834,14566,188571
10676004,218,10733
12573,845,23924
667154,17,864
3663581,720,21930
131880,1037,9644
3432,36945,268512
17204,1472,46147
96127213,2,242
2082,1326,42702
69920447,48,4671
27179342,109,1407
67493658,44,13795
30707253,14,701
71666247,23,714
291451,182,7880
3021808,298,10843
101923,298,4837
453726,298,1841
71662986,16,6950
89861330,5,2171
100741581,0,384
21488,1953,35660
164876,6226,28505
2584457,372,1725
134924,699,13037
15112,3196,128172
9473780,119,8024
73867898,2,109
3623090,165,1404
20548,462,14779
1642,85296,3750262
1576947,46,2216
2723,29218,988267
1159699,62,481
125380,34,153
525358,172,4820
3765,17486,499047
1144285,972,14202
2274551,152,2048
2851993,128,3163
4347295,113,136
5153,726,15784
14344,3457,318466
6516614,341,1752
163789,5687,268527
96125415,7,1285
18415460,40,2383
6577155,514,6080
1284978,1547,18004
69601172,207,5962
21182,587,8117
53713122,80,97
36295,321,9978
810707,434,3315
45764,276,9707
5140,18375,1094160
229433,2971,242490
15513680,7,20
815722,18,10910
81694352,41,491
71583175,91,362
112761,149,937
930264,285,2801
74373298,7,201
212405,137,43389
8215039,115,1883
1505,44249,872051
33205979,1780,44420
1184752,31,3988
2897074,33,1169
21743,3217,116729
36649,2029,37347
8221,13066,362795
51732380,68,13524
281801,13,7026
819218,165,3557
2610794,20,1454
114044,6268,76024
708012,244,2400
95149457,0,1
10416573,410,1747
3474074,6,196
83051748,26500,433328
24773027,5930,302010
17069,5379,20656
40653509,117648,513512
76618031,0,16
581589,77,5570
13191046,40,1644
2602522,1243,47930
374950,1315,30340
8010235,72,289
53596,1415,54255
45627,267,3657
1400,31569,1675608
31019107,23,43404
164860,3816,45180
79825491,27,12196
1815218,89261,2647560
34288457,10,855
91313799,849,11867
91162183,11,5
2721911,381,8705
9327257,110,12671
3748,54413,3446156
3225855,19,158
50432,1192,13327
10996691,43,5493
163267,8914,58703
166979,4049,51515
2835736,34,1354
90699586,2,10
2952271,802,22515
462543,61,2851
678221,1281,64351
1511193,2806,15967
315817,16065,98220
214960,2359,35233
10520737,837,10415
2658553,162,10549
2039570,77,34071
4432660,8,34022
6715272,959,26978
205651,451,6204
1406,74853,3615182
77097,359,52025
18466,3397,86244
81487298,22,84
67295086,93,1305
80842762,1,42
21698,479,16070
737554,2596,22391
2963249,2329,160924
443391,10,1067
6062532,352,951
1670,12469,109054
2734,73543,2075515
99530411,0,500
35447626,71,979
6407329,1166,87728
30632967,242,4019
18166330,7,11246
4021828,48,86
5061336,327,24500
3643224,169,2574
474085,49,849
18427285,160,402
67736301,321,6136
539853,1922,44952
573243,1064,29066
1067067,2743,21431
40087,863,14445
2372885,14367,227252
11129348,635,73745
10482414,35,3029
4512,5753,36951
16170674,1045,4471
1393,175855,14767865
162828,18795,1285181
3631,12320,113494
3920632,857,8017
37857,1074,25664
2141751,69,7355
1917473,67,4009
10111,7655,35631
163227,633,27852
15862365,7,6968
2706103,797,48285
1551,1559,12673
19180,4682,36786
6906173,9,6
2999998,387,81869
418095,6357,417683
34123436,17,1039
3210501,397,25581
899339,4,9165
29088099,0,23
942920,340,8961
101016010,0,159
641569,18,18084
360308,4424,81764
27397,620,4170
1595517,89,8066
3313480,82,2064
1259593,9687,103669
78411905,21,217
825921,26,832
2037495,11,2960
90481678,2,3199
289310,613,13531
63874158,24,204
22317168,12,1482
680248,1530,166197
2616230,447,2601
74028559,35,877
10399839,1359,77752
1639877,99,2444
36011724,250,13004
18401,2125,26877
89896807,9,950
33835,2595,19116
1273631,6198,187169
45708,7280,224912
162241,4582,133508
18040762,22,819
1102373,345,5998
2908367,1849,172840
3896,25118,727213
2053817,124,1052
8274,7579,432332
1646,34894,2189901
7975695,44,325
12961970,56,335
1183726,184,881
2866215,26523,263583
3140107,89,13453
11504,1394,34146
220139,1860,69512
71017612,395,7041
10792856,5,121
701854,5651,53127
42928138,47,1259
6254706,87,5979
809314,1149,34010
3090,7400,289816
16101,5778,386263
11014556,7,1484
82322790,8,255
15728183,403,1207
608693,25,8899
11855,1057,71927
166153,8423,254053
42134,3115,22140
22112,3343,104310
3252,17234,89350
32044,262,5547
3254263,3128,246925
19087,7656,46621
9170,3875,66035
33169189,5,103
82556159,3,12414
65328918,12,855
83039839,1,258
165719,217,36208
917029,944,36217
3764607,37,3485
63855,368,2998
32223,1043,5219
30541,387,12388
5312630,204,2949
75764856,23,3581
35595761,23,2040
8684,798,133644
13386,9774,237030
3632035,1854,91685
14845,2975,23909
33203846,2,1406
88221930,10,5
7170,1836,62045
18577044,88,3104
4701,6382,68489
10062744,25,733
23736,1341,17040
